Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
30.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,27,6.049848888722569,10.0
34.0,4.4,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,35,13.39091144683634,10.0
28.0,5.0,Cloudy,Medium,1,Snack,motorcycle,,No,Urban,39,17.25937671693666,15.0
27.0,5.0,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,20,1.4881083271135611,10.0
32.0,5.0,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,27,1.4881912567305338,
29.0,4.9,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,1.5495191538550044,5.0
31.0,4.2,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,12.410449792093456,5.0
24.0,4.3,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,33,16.952651658179253,15.0
34.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,7.7563347874179644,15.0
30.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,14.121309628180253,15.0
25.0,4.7,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,42,10.884116941798958,15.0
,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,23,3.1380694073889375,
33.0,4.1,Sandstorms,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,11.903830116733703,5.0
24.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,7.439985356282967,
23.0,4.8,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21,20.826810752741338,
33.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20.141430602265977,10.0
22.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,16,1.5496294866468454,5.0
36.0,4.7,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,27,19.02607704169312,5.0
32.0,4.9,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,13.66012243987222,15.0
32.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43,16.577783315974713,10.0
21.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,12.090150526297831,5.0
28.0,4.6,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,12.082468598924459,10.0
31.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20.212199139843758,5.0
21.0,4.7,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,40,19.34201498776623,15.0
25.0,4.9,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,42,16.7937620741546,5.0
29.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,15,4.664846958989862,5.0
39.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.551946417880856,10.0
27.0,4.9,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,27,1.5180834241336034,10.0
20.0,4.9,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,17.040057337914522,10.0
36.0,3.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,12.143475859356391,5.0
22.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,10.737869262533064,15.0
36.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20.14129600133965,15.0
34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,7.745892925201073,5.0
26.0,5.0,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,24,17.04315411537126,10.0
37.0,4.0,Fog,Low,0,Snack,motorcycle,2.0,Yes,Metropolitian,43,10.846831391714208,15.0
39.0,3.9,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35,12.552275755914396,5.0
32.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,20,9.04302772134966,
20.0,4.6,Fog,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,4.464152609112947,10.0
20.0,4.5,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,19.94033887231402,5.0
20.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,7.53496193303395,15.0
29.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,10.269937374482296,
32.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Urban,20,14.121309628180253,5.0
34.0,4.9,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,7.551064369579942,15.0
33.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,,46,20.211739411618673,5.0
36.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,Yes,Metropolitian,47,13.611199709068515,10.0
22.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,15,13.944665102259522,10.0
39.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,1.541089010719311,5.0
38.0,5.0,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,39,20.212464687922555,
,,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,9.176411719332265,
25.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,3.020916215301368,5.0
33.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,13,7.5510552166869065,5.0
35.0,3.8,Cloudy,Low,2,Meal,scooter,2.0,No,Metropolitian,34,16.94950218139203,15.0
30.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,7.53597858638528,10.0
21.0,4.6,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,23,20.142307855192996,5.0
33.0,4.9,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,19.34201498776623,10.0
25.0,4.1,Sandstorms,Low,0,Meal,motorcycle,,No,Metropolitian,17,3.1145835966801934,10.0
37.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,7.7744964674610495,15.0
39.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Semi-Urban,47,16.790293751513897,
23.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,12.410114380262947,5.0
23.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,10.846813053923174,5.0
33.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,18,3.0594107982187775,15.0
26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,13.993521097863649,15.0
24.0,4.6,Stormy,Low,2,Drinks,scooter,,No,Urban,11,1.5549547945110038,15.0
34.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,28,6.041102221890601,5.0
22.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,7.7460150995922366,5.0
35.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,16.805680518031792,5.0
23.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,7.845173108613386,
37.0,4.9,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,9.296430766542656,10.0
23.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,42,10.73739964566126,
30.0,4.5,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,32,20.16565578336928,10.0
35.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,3.0,No,Metropolitian,48,12.212785516228099,10.0
26.0,4.3,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,35,10.983241696284242,10.0
31.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,46,9.20426539101661,15.0
39.0,4.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,11.902924672838564,5.0
24.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,,15,12.082643513756077,10.0
35.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,12.394039449560903,5.0
28.0,4.5,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,28,1.5070945252544081,15.0
37.0,4.2,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,42,2.9809306900305783,
25.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,17.25937671693666,5.0
32.0,5.0,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,19,3.1097802285192877,10.0
32.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,20.24445475564093,15.0
25.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,17,1.5514399766348916,15.0
26.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,1.5549054318597237,
23.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,2.973206328872894,5.0
34.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,19.446365061886404,15.0
37.0,4.7,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,25,6.07144819276444,15.0
20.0,3.2,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,44,17.102966201435645,5.0
30.0,4.3,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,36,12.39246562577745,
,,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,19,9.329217115744333,
39.0,4.9,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,45,17.04288365208502,15.0
21.0,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,17.06380089187026,15.0
21.0,4.7,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,25,6.07211265889182,15.0
35.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,7.56227329901927,5.0
20.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,13.96160834095749,10.0
38.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,2.934462565563346,
38.0,4.9,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.5125357525701308,10.0
27.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,29,13.943264150201642,10.0
35.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,3.102782976271218,15.0
28.0,4.5,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,19.659135828969664,10.0
25.0,4.7,Stormy,Medium,0,Snack,motorcycle,1.0,No,,29,13.59146576711273,
31.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20.827407215133082,15.0
39.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Urban,27,4.588477172966504,10.0
,,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,19.659188940534037,
37.0,4.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,26,16.696505540691582,5.0
30.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,4.523702532797825,
20.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Urban,28,19.37243551628068,
24.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,1.4880439990028753,5.0
24.0,4.2,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,13.737901435757422,
29.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,44,12.43875210831113,15.0
34.0,4.6,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.1650638169915855,
33.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,10.859243076521745,10.0
22.0,5.0,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,3.098496000363412,5.0
25.0,4.9,Stormy,Jam,2,Meal,electric_scooter,,No,Urban,29,13.59160829724938,15.0
27.0,4.9,Stormy,High,1,Drinks,scooter,1.0,No,Urban,17,1.4884329736185136,5.0
21.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.5492463111619397,15.0
,,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,21,17.063875285431163,
36.0,4.6,Cloudy,High,1,Drinks,scooter,0.0,No,Metropolitian,25,6.117886264150339,15.0
37.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,7.556609070687137,5.0
37.0,4.7,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,6.197821963200788,15.0
20.0,4.6,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,16,1.549238578891355,15.0
32.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,9.061597007035513,15.0
21.0,5.0,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,6.032430748869622,
26.0,4.2,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,44,19.658584057224694,
30.0,3.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,38,17.041284717657593,5.0
37.0,4.9,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,37,11.90326041853209,5.0
39.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,43,10.845318273547825,15.0
34.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,1.5271543706841988,
37.0,4.9,Fog,Medium,2,Meal,scooter,,No,Metropolitian,18,7.747793362638613,5.0
28.0,5.0,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,17,1.5238973481033489,
32.0,3.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,19.730956081865795,
,,,,3,Drinks,motorcycle,1.0,No,Urban,19,3.035926030506786,
36.0,4.5,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,25,6.071710271577742,10.0
23.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,10.27146402322959,15.0
26.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,17.062995952156246,5.0
29.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,10,4.654346370087346,
25.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20.489800310475967,
34.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,13.661188213250071,5.0
30.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,37,12.057182695080286,10.0
23.0,4.6,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,7.845173108613386,5.0
39.0,5.0,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,47,17.041212810860184,5.0
31.0,3.6,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,32,17.102966201435645,15.0
23.0,4.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,9.414207472710384,10.0
,,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,30,3.020731790895242,
39.0,4.9,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,30,9.296712100181459,15.0
20.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,26,3.1380694073889375,15.0
33.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,12.395001965045504,5.0
21.0,5.0,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,6.11841026532285,5.0
36.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,22,4.601979037856346,10.0
36.0,4.3,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35,9.176622359415976,5.0
35.0,4.6,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,7.319211490067478,15.0
22.0,4.5,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,16.34747760555133,10.0
38.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,4.707104052532131,10.0
23.0,4.8,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,12.394021743080922,15.0
29.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,9.177365744557306,
21.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,14,4.664788156983632,5.0
25.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,29,1.5295340177411298,5.0
23.0,4.5,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,13,13.804584210271347,
26.0,4.0,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,10.550295445173377,
31.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20.166931406465647,
25.0,4.6,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,14.121309628180253,10.0
27.0,4.2,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,17,3.109874956831217,5.0
33.0,4.1,Fog,High,1,Drinks,motorcycle,2.0,No,Metropolitian,39,6.219432687838829,15.0
33.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,31,4.463835175285589,10.0
38.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,3.06795567031906,10.0
28.0,5.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,10.432729193117007,10.0
26.0,4.8,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,4.64782413304398,5.0
35.0,3.5,Windy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,38,10.572153060832282,5.0
30.0,4.6,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,30,13.766038615058191,
30.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,4.521558384389735,15.0
21.0,4.8,Windy,Low,1,Drinks,motorcycle,0.0,,,11,3.059218998881136,15.0
23.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,,15,9.329319358662003,
24.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,9.16087857490925,10.0
32.0,4.6,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,36,13.660190417820274,5.0
23.0,4.6,Cloudy,Low,2,Snack,scooter,,No,Urban,23,12.552275755914396,15.0
38.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,19,9.061267391834598,10.0
37.0,4.1,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,4.647699043596936,15.0
31.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,7.318819269106135,15.0
20.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,37,13.96135178633398,15.0
37.0,4.1,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,34,4.554153294969161,10.0
32.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,12.392704620939153,15.0
35.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,15,9.414207472710384,10.0
30.0,4.6,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,23,3.0681777018799767,5.0
29.0,4.5,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,7.439903377482956,5.0
22.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.110622448539019,5.0
20.0,4.8,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,14.121309628180253,
35.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,30,9.20426539101661,10.0
21.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Urban,39,13.39078871429387,5.0
26.0,4.6,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,21,7.636095878026081,10.0
30.0,4.9,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,30,13.805626960612091,
33.0,4.1,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,34,6843.991891383268,10.0
,,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,3.06795567031906,
27.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,12.098952979699199,15.0
37.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,20,17.041437201308202,5.0
32.0,5.0,Stormy,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,47,9.107658825826476,5.0
25.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,23,10.859198634087065,5.0
27.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,19.589860370731515,15.0
39.0,4.6,Windy,Jam,1,Buffet,scooter,0.0,No,Urban,25,13.805672692220188,15.0
22.0,4.8,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,29,3.0477582928317695,10.0
33.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,18,12.272368949431575,
38.0,4.3,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,6.198170058205873,10.0
23.0,4.7,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,13,3.1380694073889375,5.0
22.0,5.0,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,33,7.562153377641838,5.0
29.0,4.5,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,13.564206058774003,
30.0,4.6,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,25,3.0592417522807835,
26.0,4.9,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,7.745931643123964,15.0
30.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,30,16.36695177863809,15.0
30.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,6.028642462299065,
,,,,3,Buffet,motorcycle,1.0,No,Urban,21,7.535988122581618,
37.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,15,19.939991178012804,10.0
29.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,13.8048731994065,15.0
23.0,5.0,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,10.415979862923049,15.0
32.0,4.8,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,28,7.6472227637883385,15.0
36.0,5.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37,13.944394154535333,10.0
20.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,3.0990238504334924,10.0
25.0,4.5,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,13,3.036149919627739,5.0
33.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,1.5080113865390057,
22.0,4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,3.1027215851929086,15.0
29.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,13,9.297712540601065,10.0
24.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,22,5.951895536674813,
,,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,10.705820028702458,
27.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,1.549349231718562,10.0
22.0,4.7,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,19,3.0359488095300162,5.0
30.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,27,19.63445092983647,10.0
28.0,4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,8.942112986041561,15.0
32.0,5.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Urban,28,7.636095878026081,10.0
38.0,4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,32,16.13898495269218,
25.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,19.844234597378588,
38.0,5.0,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,19,1.5690347154047222,
20.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,12,10.416135922112648,15.0
33.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,6.106979099411326,10.0
23.0,4.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,26,12.457775511637266,10.0
32.0,4.6,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,34,7.536086766134904,10.0
39.0,4.7,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,4.647400289742853,10.0
22.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,13.397932459617952,10.0
22.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,3.0205869101906617,5.0
29.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,12,1.549350970706572,15.0
28.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,20,4.52363658772764,5.0
27.0,4.8,Fog,High,0,Drinks,motorcycle,,No,Urban,25,1.5271741659788676,15.0
23.0,,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,19.44658179178909,5.0
21.0,4.6,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,12,9.04326348406904,15.0
23.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,14,6.205619093031977,5.0
38.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,11.902765808034964,15.0
26.0,4.7,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,10.62503240483848,10.0
36.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,7.536191437029747,5.0
30.0,,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,9.067451684491925,15.0
25.0,4.9,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,16.694580779303383,15.0
33.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,12.271866644290368,5.0
38.0,4.9,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,22,4.648172911966466,10.0
32.0,4.1,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,33,12.213270282424673,10.0
29.0,4.7,Fog,High,2,Snack,motorcycle,0.0,No,,27,5.869464663916304,5.0
34.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,25,1.5690347154047222,5.0
24.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,20,6.041577354033813,10.0
25.0,4.9,Windy,Low,2,Snack,motorcycle,0.0,,Urban,10,8.804300526614815,5.0
33.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,12.395863518868838,15.0
21.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,20.39744277518833,10.0
30.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,30,4.46435443172717,15.0
39.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,20,3.1097808850163067,
20.0,4.4,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,1.5103952314750804,
